secteur,gain_km,deux_receptifs,signal_mercato_a,signal_mercato_b,score_indiv_a,score_indiv_b,niveau,dep_a,nom_commune_a,nom_commune_b
agriculture,24.1,False,0,0,0.667,0.4,intra_employeur,07,Rochepaule,Saint-Clément
agriculture,24.1,False,0,0,0.667,0.4,intra_employeur,07,Rochepaule,Saint-Clément
agriculture,24.1,False,0,0,0.667,0.4,intra_employeur,07,Rochepaule,Saint-Clément
agriculture,24.1,False,0,0,0.667,0.4,intra_employeur,07,Rochepaule,Saint-Clément
agriculture,24.1,False,0,0,0.667,0.4,intra_employeur,07,Rochepaule,Saint-Clément
agriculture,40.8,False,0,0,0.667,0.64,intra_employeur,07,Rochepaule,Crestet
agriculture,40.8,False,0,0,0.667,0.64,intra_employeur,07,Rochepaule,Crestet
agriculture,29.5,False,0,0,0.615,0.602,intra_employeur,07,Thueyts,Montpezat-sous-Bauzon
agriculture,13.2,False,0,0,0.615,0.642,intra_employeur,07,Thueyts,Chassiers
agriculture,27.9,False,0,0,0.615,0.657,intra_employeur,07,Thueyts,Meyras
agriculture,12.1,False,0,0,0.615,0.4,intra_employeur,07,Thueyts,Saint-Pierre-Saint-Jean
agriculture,8.0,False,0,0,0.615,0.4,intra_employeur,07,Thueyts,Sainte-Eulalie
agriculture,8.0,False,0,0,0.615,0.4,intra_employeur,07,Thueyts,Sainte-Eulalie
agriculture,8.0,False,0,0,0.615,0.4,intra_employeur,07,Thueyts,Sainte-Eulalie
agriculture,8.0,False,0,0,0.615,0.4,intra_employeur,07,Thueyts,Sainte-Eulalie
agriculture,8.0,False,0,0,0.615,0.4,intra_employeur,07,Thueyts,Sainte-Eulalie
agriculture,21.9,False,0,0,0.615,0.644,intra_employeur,07,Thueyts,Saint-Pierre-de-Colombier
agriculture,15.6,False,0,0,0.615,0.638,intra_employeur,07,Thueyts,Sanilhac
agriculture,15.6,False,0,0,0.615,0.638,intra_employeur,07,Thueyts,Sanilhac
agriculture,12.6,False,0,0,0.615,0.4,intra_employeur,07,Thueyts,Vernon
agriculture,12.6,False,0,0,0.615,0.4,intra_employeur,07,Thueyts,Vernon
agriculture,12.6,False,0,0,0.615,0.4,intra_employeur,07,Thueyts,Vernon
agriculture,8.3,False,0,0,0.615,0.678,intra_employeur,07,Thueyts,Fons
agriculture,8.3,False,0,0,0.615,0.678,intra_employeur,07,Thueyts,Fons
agriculture,8.3,False,0,0,0.615,0.678,intra_employeur,07,Thueyts,Fons
agriculture,11.0,False,0,0,0.615,0.663,intra_employeur,07,Thueyts,Lespéron
agriculture,11.0,False,0,0,0.615,0.663,intra_employeur,07,Thueyts,Lespéron
agriculture,9.6,False,0,0,0.653,0.582,intra_employeur,07,Vesseaux,Aubenas
agriculture,9.6,False,0,0,0.653,0.582,intra_employeur,07,Vesseaux,Aubenas
agriculture,5.4,False,0,0,0.66,0.693,intra_employeur,07,Saint-Pons,Baix
agriculture,9.2,False,0,0,0.66,0.645,intra_employeur,07,Saint-Pons,Lagorce
agriculture,9.2,False,0,0,0.66,0.645,intra_employeur,07,Saint-Pons,Lagorce
agriculture,21.2,False,0,0,0.66,0.661,intra_employeur,07,Saint-Pons,Viviers
agriculture,21.2,False,0,0,0.66,0.661,intra_employeur,07,Saint-Pons,Viviers
agriculture,21.2,False,0,0,0.66,0.661,intra_employeur,07,Saint-Pons,Viviers
agriculture,5.4,False,0,0,0.66,0.693,intra_employeur,07,Saint-Pons,Baix
agriculture,9.2,False,0,0,0.66,0.645,intra_employeur,07,Saint-Pons,Lagorce
agriculture,9.2,False,0,0,0.66,0.645,intra_employeur,07,Saint-Pons,Lagorce
agriculture,21.2,False,0,0,0.66,0.661,intra_employeur,07,Saint-Pons,Viviers
agriculture,21.2,False,0,0,0.66,0.661,intra_employeur,07,Saint-Pons,Viviers
agriculture,21.2,False,0,0,0.66,0.661,intra_employeur,07,Saint-Pons,Viviers
agriculture,18.0,False,0,0,0.582,0.642,intra_employeur,07,Aubenas,Chassiers
agriculture,7.0,False,0,0,0.582,0.628,intra_employeur,07,Aubenas,Saint-Alban-Auriolles
agriculture,8.8,False,0,0,0.582,0.645,intra_employeur,07,Aubenas,Lagorce
agriculture,8.8,False,0,0,0.582,0.645,intra_employeur,07,Aubenas,Lagorce
agriculture,10.9,False,0,0,0.582,0.638,intra_employeur,07,Aubenas,Sanilhac
agriculture,10.9,False,0,0,0.582,0.638,intra_employeur,07,Aubenas,Sanilhac
agriculture,9.3,False,0,0,0.582,0.4,intra_employeur,07,Aubenas,Vernon
agriculture,9.3,False,0,0,0.582,0.4,intra_employeur,07,Aubenas,Vernon
agriculture,9.3,False,0,0,0.582,0.4,intra_employeur,07,Aubenas,Vernon
agriculture,22.6,False,0,0,0.582,0.678,intra_employeur,07,Aubenas,Fons
agriculture,22.6,False,0,0,0.582,0.678,intra_employeur,07,Aubenas,Fons
agriculture,22.6,False,0,0,0.582,0.678,intra_employeur,07,Aubenas,Fons
agriculture,22.4,False,0,0,0.602,0.657,intra_employeur,07,Montpezat-sous-Bauzon,Meyras
agriculture,17.7,False,0,0,0.602,0.4,intra_employeur,07,Montpezat-sous-Bauzon,Sainte-Eulalie
agriculture,17.7,False,0,0,0.602,0.4,intra_employeur,07,Montpezat-sous-Bauzon,Sainte-Eulalie
agriculture,17.7,False,0,0,0.602,0.4,intra_employeur,07,Montpezat-sous-Bauzon,Sainte-Eulalie
agriculture,17.7,False,0,0,0.602,0.4,intra_employeur,07,Montpezat-sous-Bauzon,Sainte-Eulalie
agriculture,17.7,False,0,0,0.602,0.4,intra_employeur,07,Montpezat-sous-Bauzon,Sainte-Eulalie
agriculture,22.8,False,0,0,0.602,0.644,intra_employeur,07,Montpezat-sous-Bauzon,Saint-Pierre-de-Colombier
agriculture,6.2,False,0,0,0.602,0.638,intra_employeur,07,Montpezat-sous-Bauzon,Sanilhac
agriculture,6.2,False,0,0,0.602,0.638,intra_employeur,07,Montpezat-sous-Bauzon,Sanilhac
agriculture,15.2,False,0,0,0.602,0.663,intra_employeur,07,Montpezat-sous-Bauzon,Lespéron
agriculture,15.2,False,0,0,0.602,0.663,intra_employeur,07,Montpezat-sous-Bauzon,Lespéron
agriculture,24.7,False,0,0,0.658,0.675,intra_employeur,07,Étables,Saint-Georges-les-Bains
agriculture,71.9,False,0,0,0.658,0.626,intra_employeur,07,Étables,Davézieux
agriculture,21.9,False,0,0,0.658,0.588,intra_employeur,07,Étables,Saint-Agrève
agriculture,66.9,False,0,0,0.658,0.635,intra_employeur,07,Étables,Boulieu-lès-Annonay
agriculture,16.5,False,0,0,0.658,0.65,intra_employeur,07,Étables,Beauchastel
agriculture,24.7,False,0,0,0.658,0.675,intra_employeur,07,Étables,Saint-Georges-les-Bains
agriculture,54.4,False,0,0,0.658,0.612,intra_employeur,07,Étables,Empurany
agriculture,82.0,False,0,0,0.658,0.656,intra_employeur,07,Étables,Sarras
agriculture,31.8,False,0,0,0.658,0.62,intra_employeur,07,Étables,Désaignes
agriculture,24.7,False,0,0,0.658,0.675,intra_employeur,07,Étables,Saint-Georges-les-Bains
agriculture,60.1,False,0,0,0.658,0.656,intra_employeur,07,Étables,Saint-Sylvestre
agriculture,60.1,False,0,0,0.658,0.656,intra_employeur,07,Étables,Saint-Sylvestre
agriculture,60.1,False,0,0,0.658,0.656,intra_employeur,07,Étables,Saint-Sylvestre
agriculture,56.2,False,0,0,0.658,0.64,intra_employeur,07,Étables,Crestet
agriculture,56.2,False,0,0,0.658,0.64,intra_employeur,07,Étables,Crestet
agriculture,11.1,False,0,0,0.577,0.693,intra_employeur,07,Privas,Baix
agriculture,14.0,False,0,0,0.577,0.671,intra_employeur,07,Privas,Saint-Julien-en-Saint-Alban
agriculture,9.7,False,0,0,0.577,0.642,intra_employeur,07,Privas,Saint-Priest
agriculture,9.7,False,0,0,0.577,0.642,intra_employeur,07,Privas,Saint-Priest
agriculture,9.7,False,0,0,0.577,0.642,intra_employeur,07,Privas,Saint-Priest
agriculture,9.7,False,0,0,0.577,0.642,intra_employeur,07,Privas,Saint-Priest
agriculture,9.7,False,0,0,0.577,0.642,intra_employeur,07,Privas,Saint-Priest
agriculture,9.7,False,0,0,0.577,0.642,intra_employeur,07,Privas,Saint-Priest
agriculture,25.1,False,0,0,0.662,0.628,intra_employeur,07,Saint-Just-d'Ardèche,Saint-Alban-Auriolles
agriculture,37.3,False,0,0,0.662,0.645,intra_employeur,07,Saint-Just-d'Ardèche,Lagorce
agriculture,37.3,False,0,0,0.662,0.645,intra_employeur,07,Saint-Just-d'Ardèche,Lagorce
agriculture,40.7,False,0,0,0.662,0.661,intra_employeur,07,Saint-Just-d'Ardèche,Viviers
agriculture,40.7,False,0,0,0.662,0.661,intra_employeur,07,Saint-Just-d'Ardèche,Viviers
agriculture,40.7,False,0,0,0.662,0.661,intra_employeur,07,Saint-Just-d'Ardèche,Viviers
agriculture,27.5,False,0,0,0.642,0.628,intra_employeur,07,Chassiers,Saint-Alban-Auriolles
agriculture,12.0,False,0,0,0.642,0.657,intra_employeur,07,Chassiers,Meyras
agriculture,23.7,False,0,0,0.642,0.4,intra_employeur,07,Chassiers,Saint-Pierre-Saint-Jean
agriculture,19.8,False,0,0,0.642,0.645,intra_employeur,07,Chassiers,Lagorce
agriculture,19.8,False,0,0,0.642,0.645,intra_employeur,07,Chassiers,Lagorce
agriculture,18.0,False,0,0,0.642,0.582,intra_employeur,07,Chassiers,Aubenas
agriculture,36.2,False,0,0,0.642,0.638,intra_employeur,07,Chassiers,Sanilhac
agriculture,36.2,False,0,0,0.642,0.638,intra_employeur,07,Chassiers,Sanilhac
agriculture,34.4,False,0,0,0.642,0.4,intra_employeur,07,Chassiers,Vernon
agriculture,34.4,False,0,0,0.642,0.4,intra_employeur,07,Chassiers,Vernon
agriculture,34.4,False,0,0,0.642,0.4,intra_employeur,07,Chassiers,Vernon
agriculture,32.5,False,0,0,0.642,0.678,intra_employeur,07,Chassiers,Fons
agriculture,32.5,False,0,0,0.642,0.678,intra_employeur,07,Chassiers,Fons
agriculture,32.5,False,0,0,0.642,0.678,intra_employeur,07,Chassiers,Fons
agriculture,41.6,False,0,0,0.628,0.4,intra_employeur,07,Saint-Alban-Auriolles,Saint-Pierre-Saint-Jean
agriculture,45.6,False,0,0,0.628,0.645,intra_employeur,07,Saint-Alban-Auriolles,Lagorce
agriculture,45.6,False,0,0,0.628,0.645,intra_employeur,07,Saint-Alban-Auriolles,Lagorce
agriculture,7.0,False,0,0,0.628,0.582,intra_employeur,07,Saint-Alban-Auriolles,Aubenas
agriculture,7.7,False,0,0,0.628,0.661,intra_employeur,07,Saint-Alban-Auriolles,Viviers
agriculture,7.7,False,0,0,0.628,0.661,intra_employeur,07,Saint-Alban-Auriolles,Viviers
agriculture,7.7,False,0,0,0.628,0.661,intra_employeur,07,Saint-Alban-Auriolles,Viviers
agriculture,39.1,False,0,0,0.628,0.638,intra_employeur,07,Saint-Alban-Auriolles,Sanilhac
agriculture,39.1,False,0,0,0.628,0.638,intra_employeur,07,Saint-Alban-Auriolles,Sanilhac
agriculture,46.1,False,0,0,0.628,0.4,intra_employeur,07,Saint-Alban-Auriolles,Vernon
agriculture,46.1,False,0,0,0.628,0.4,intra_employeur,07,Saint-Alban-Auriolles,Vernon
agriculture,46.1,False,0,0,0.628,0.4,intra_employeur,07,Saint-Alban-Auriolles,Vernon
agriculture,20.1,False,0,0,0.628,0.678,intra_employeur,07,Saint-Alban-Auriolles,Fons
agriculture,20.1,False,0,0,0.628,0.678,intra_employeur,07,Saint-Alban-Auriolles,Fons
agriculture,20.1,False,0,0,0.628,0.678,intra_employeur,07,Saint-Alban-Auriolles,Fons
agriculture,21.4,False,0,0,0.675,0.693,intra_employeur,07,Saint-Georges-les-Bains,Baix
agriculture,55.2,False,0,0,0.675,0.65,intra_employeur,07,Saint-Georges-les-Bains,Beauchastel
agriculture,16.7,False,0,0,0.675,0.612,intra_employeur,07,Saint-Georges-les-Bains,Empurany
agriculture,16.1,False,0,0,0.675,0.656,intra_employeur,07,Saint-Georges-les-Bains,Sarras
agriculture,23.0,False,0,0,0.675,0.671,intra_employeur,07,Saint-Georges-les-Bains,Saint-Julien-en-Saint-Alban
agriculture,39.0,False,0,0,0.675,0.656,intra_employeur,07,Saint-Georges-les-Bains,Saint-Sylvestre
agriculture,39.0,False,0,0,0.675,0.656,intra_employeur,07,Saint-Georges-les-Bains,Saint-Sylvestre
agriculture,39.0,False,0,0,0.675,0.656,intra_employeur,07,Saint-Georges-les-Bains,Saint-Sylvestre
agriculture,23.3,False,0,0,0.675,0.64,intra_employeur,07,Saint-Georges-les-Bains,Crestet
agriculture,23.3,False,0,0,0.675,0.64,intra_employeur,07,Saint-Georges-les-Bains,Crestet
agriculture,26.1,False,0,0,0.693,0.65,intra_employeur,07,Baix,Beauchastel
agriculture,6.2,False,0,0,0.693,0.661,intra_employeur,07,Baix,Viviers
agriculture,6.2,False,0,0,0.693,0.661,intra_employeur,07,Baix,Viviers
agriculture,6.2,False,0,0,0.693,0.661,intra_employeur,07,Baix,Viviers
agriculture,21.4,False,0,0,0.693,0.675,intra_employeur,07,Baix,Saint-Georges-les-Bains
agriculture,29.5,False,0,0,0.693,0.671,intra_employeur,07,Baix,Saint-Julien-en-Saint-Alban
agriculture,21.4,False,0,0,0.693,0.675,intra_employeur,07,Baix,Saint-Georges-les-Bains
agriculture,20.1,False,0,0,0.626,0.588,intra_employeur,07,Davézieux,Saint-Agrève
agriculture,113.6,False,0,0,0.626,0.635,intra_employeur,07,Davézieux,Boulieu-lès-Annonay
agriculture,42.8,False,0,0,0.626,0.612,intra_employeur,07,Davézieux,Empurany
agriculture,98.8,False,0,0,0.626,0.656,intra_employeur,07,Davézieux,Sarras
agriculture,24.2,False,0,0,0.626,0.62,intra_employeur,07,Davézieux,Désaignes
agriculture,39.1,False,0,0,0.626,0.656,intra_employeur,07,Davézieux,Saint-Sylvestre
agriculture,39.1,False,0,0,0.626,0.656,intra_employeur,07,Davézieux,Saint-Sylvestre
agriculture,39.1,False,0,0,0.626,0.656,intra_employeur,07,Davézieux,Saint-Sylvestre
agriculture,40.4,False,0,0,0.626,0.64,intra_employeur,07,Davézieux,Crestet
agriculture,40.4,False,0,0,0.626,0.64,intra_employeur,07,Davézieux,Crestet
agriculture,22.6,False,0,0,0.657,0.644,intra_employeur,07,Meyras,Saint-Pierre-de-Colombier
agriculture,11.3,False,0,0,0.657,0.638,intra_employeur,07,Meyras,Sanilhac
agriculture,11.3,False,0,0,0.657,0.638,intra_employeur,07,Meyras,Sanilhac
agriculture,8.2,False,0,0,0.657,0.4,intra_employeur,07,Meyras,Vernon
agriculture,8.2,False,0,0,0.657,0.4,intra_employeur,07,Meyras,Vernon
agriculture,8.2,False,0,0,0.657,0.4,intra_employeur,07,Meyras,Vernon
agriculture,9.0,False,0,0,0.657,0.678,intra_employeur,07,Meyras,Fons
agriculture,9.0,False,0,0,0.657,0.678,intra_employeur,07,Meyras,Fons
agriculture,9.0,False,0,0,0.657,0.678,intra_employeur,07,Meyras,Fons
agriculture,18.0,False,0,0,0.4,0.645,intra_employeur,07,Saint-Pierre-Saint-Jean,Lagorce
agriculture,18.0,False,0,0,0.4,0.645,intra_employeur,07,Saint-Pierre-Saint-Jean,Lagorce
agriculture,43.3,False,0,0,0.4,0.638,intra_employeur,07,Saint-Pierre-Saint-Jean,Sanilhac
agriculture,43.3,False,0,0,0.4,0.638,intra_employeur,07,Saint-Pierre-Saint-Jean,Sanilhac
agriculture,48.7,False,0,0,0.4,0.4,intra_employeur,07,Saint-Pierre-Saint-Jean,Vernon
agriculture,48.7,False,0,0,0.4,0.4,intra_employeur,07,Saint-Pierre-Saint-Jean,Vernon
agriculture,48.7,False,0,0,0.4,0.4,intra_employeur,07,Saint-Pierre-Saint-Jean,Vernon
agriculture,12.8,False,0,0,0.4,0.678,intra_employeur,07,Saint-Pierre-Saint-Jean,Fons
agriculture,12.8,False,0,0,0.4,0.678,intra_employeur,07,Saint-Pierre-Saint-Jean,Fons
agriculture,12.8,False,0,0,0.4,0.678,intra_employeur,07,Saint-Pierre-Saint-Jean,Fons
agriculture,17.4,False,0,0,0.4,0.663,intra_employeur,07,Saint-Pierre-Saint-Jean,Lespéron
agriculture,17.4,False,0,0,0.4,0.663,intra_employeur,07,Saint-Pierre-Saint-Jean,Lespéron
agriculture,23.1,False,0,0,0.588,0.635,intra_employeur,07,Saint-Agrève,Boulieu-lès-Annonay
agriculture,31.3,False,0,0,0.588,0.4,intra_employeur,07,Saint-Agrève,Chanéac
agriculture,35.7,False,0,0,0.588,0.612,intra_employeur,07,Saint-Agrève,Empurany
agriculture,16.7,False,0,0,0.588,0.656,intra_employeur,07,Saint-Agrève,Sarras
agriculture,45.5,False,0,0,0.588,0.62,intra_employeur,07,Saint-Agrève,Désaignes
agriculture,37.2,False,0,0,0.588,0.636,intra_employeur,07,Saint-Agrève,Saint-Martin-de-Valamas
agriculture,14.4,False,0,0,0.588,0.656,intra_employeur,07,Saint-Agrève,Saint-Sylvestre
agriculture,14.4,False,0,0,0.588,0.656,intra_employeur,07,Saint-Agrève,Saint-Sylvestre
agriculture,14.4,False,0,0,0.588,0.656,intra_employeur,07,Saint-Agrève,Saint-Sylvestre
agriculture,31.7,False,0,0,0.588,0.4,intra_employeur,07,Saint-Agrève,Saint-Clément
agriculture,31.7,False,0,0,0.588,0.4,intra_employeur,07,Saint-Agrève,Saint-Clément
agriculture,31.7,False,0,0,0.588,0.4,intra_employeur,07,Saint-Agrève,Saint-Clément
agriculture,31.7,False,0,0,0.588,0.4,intra_employeur,07,Saint-Agrève,Saint-Clément
agriculture,31.7,False,0,0,0.588,0.4,intra_employeur,07,Saint-Agrève,Saint-Clément
agriculture,31.7,False,0,0,0.588,0.4,intra_employeur,07,Saint-Agrève,Saint-Clément
agriculture,31.7,False,0,0,0.588,0.4,intra_employeur,07,Saint-Agrève,Saint-Clément
agriculture,31.7,False,0,0,0.588,0.4,intra_employeur,07,Saint-Agrève,Saint-Clément
agriculture,29.3,False,0,0,0.588,0.64,intra_employeur,07,Saint-Agrève,Crestet
agriculture,29.3,False,0,0,0.588,0.64,intra_employeur,07,Saint-Agrève,Crestet
agriculture,8.8,False,0,0,0.645,0.582,intra_employeur,07,Lagorce,Aubenas
agriculture,26.1,False,0,0,0.645,0.661,intra_employeur,07,Lagorce,Viviers
agriculture,26.1,False,0,0,0.645,0.661,intra_employeur,07,Lagorce,Viviers
agriculture,26.1,False,0,0,0.645,0.661,intra_employeur,07,Lagorce,Viviers
agriculture,22.9,False,0,0,0.645,0.638,intra_employeur,07,Lagorce,Sanilhac
agriculture,22.9,False,0,0,0.645,0.638,intra_employeur,07,Lagorce,Sanilhac
agriculture,27.2,False,0,0,0.645,0.4,intra_employeur,07,Lagorce,Vernon
agriculture,27.2,False,0,0,0.645,0.4,intra_employeur,07,Lagorce,Vernon
agriculture,27.2,False,0,0,0.645,0.4,intra_employeur,07,Lagorce,Vernon
agriculture,17.4,False,0,0,0.645,0.678,intra_employeur,07,Lagorce,Fons
agriculture,17.4,False,0,0,0.645,0.678,intra_employeur,07,Lagorce,Fons
agriculture,17.4,False,0,0,0.645,0.678,intra_employeur,07,Lagorce,Fons
agriculture,8.8,False,0,0,0.645,0.582,intra_employeur,07,Lagorce,Aubenas
agriculture,26.1,False,0,0,0.645,0.661,intra_employeur,07,Lagorce,Viviers
agriculture,26.1,False,0,0,0.645,0.661,intra_employeur,07,Lagorce,Viviers
agriculture,26.1,False,0,0,0.645,0.661,intra_employeur,07,Lagorce,Viviers
agriculture,22.9,False,0,0,0.645,0.638,intra_employeur,07,Lagorce,Sanilhac
agriculture,22.9,False,0,0,0.645,0.638,intra_employeur,07,Lagorce,Sanilhac
agriculture,27.2,False,0,0,0.645,0.4,intra_employeur,07,Lagorce,Vernon
agriculture,27.2,False,0,0,0.645,0.4,intra_employeur,07,Lagorce,Vernon
agriculture,27.2,False,0,0,0.645,0.4,intra_employeur,07,Lagorce,Vernon
agriculture,17.4,False,0,0,0.645,0.678,intra_employeur,07,Lagorce,Fons
agriculture,17.4,False,0,0,0.645,0.678,intra_employeur,07,Lagorce,Fons
agriculture,17.4,False,0,0,0.645,0.678,intra_employeur,07,Lagorce,Fons
agriculture,10.9,False,0,0,0.582,0.638,intra_employeur,07,Aubenas,Sanilhac
agriculture,10.9,False,0,0,0.582,0.638,intra_employeur,07,Aubenas,Sanilhac
agriculture,9.3,False,0,0,0.582,0.4,intra_employeur,07,Aubenas,Vernon
agriculture,9.3,False,0,0,0.582,0.4,intra_employeur,07,Aubenas,Vernon
agriculture,9.3,False,0,0,0.582,0.4,intra_employeur,07,Aubenas,Vernon
agriculture,22.6,False,0,0,0.582,0.678,intra_employeur,07,Aubenas,Fons
agriculture,22.6,False,0,0,0.582,0.678,intra_employeur,07,Aubenas,Fons
agriculture,22.6,False,0,0,0.582,0.678,intra_employeur,07,Aubenas,Fons
agriculture,42.2,False,0,0,0.635,0.612,intra_employeur,07,Boulieu-lès-Annonay,Empurany
agriculture,90.4,False,0,0,0.635,0.656,intra_employeur,07,Boulieu-lès-Annonay,Sarras
agriculture,25.4,False,0,0,0.635,0.62,intra_employeur,07,Boulieu-lès-Annonay,Désaignes
agriculture,34.7,False,0,0,0.635,0.656,intra_employeur,07,Boulieu-lès-Annonay,Saint-Sylvestre
agriculture,34.7,False,0,0,0.635,0.656,intra_employeur,07,Boulieu-lès-Annonay,Saint-Sylvestre
agriculture,34.7,False,0,0,0.635,0.656,intra_employeur,07,Boulieu-lès-Annonay,Saint-Sylvestre
agriculture,38.6,False,0,0,0.635,0.64,intra_employeur,07,Boulieu-lès-Annonay,Crestet
agriculture,38.6,False,0,0,0.635,0.64,intra_employeur,07,Boulieu-lès-Annonay,Crestet
agriculture,55.2,False,0,0,0.65,0.675,intra_employeur,07,Beauchastel,Saint-Georges-les-Bains
agriculture,10.6,False,0,0,0.65,0.612,intra_employeur,07,Beauchastel,Empurany
agriculture,7.5,False,0,0,0.65,0.656,intra_employeur,07,Beauchastel,Sarras
agriculture,26.9,False,0,0,0.65,0.671,intra_employeur,07,Beauchastel,Saint-Julien-en-Saint-Alban
agriculture,55.2,False,0,0,0.65,0.675,intra_employeur,07,Beauchastel,Saint-Georges-les-Bains
agriculture,31.0,False,0,0,0.65,0.656,intra_employeur,07,Beauchastel,Saint-Sylvestre
agriculture,31.0,False,0,0,0.65,0.656,intra_employeur,07,Beauchastel,Saint-Sylvestre
agriculture,31.0,False,0,0,0.65,0.656,intra_employeur,07,Beauchastel,Saint-Sylvestre
agriculture,16.8,False,0,0,0.65,0.64,intra_employeur,07,Beauchastel,Crestet
agriculture,16.8,False,0,0,0.65,0.64,intra_employeur,07,Beauchastel,Crestet
agriculture,16.7,False,0,0,0.675,0.612,intra_employeur,07,Saint-Georges-les-Bains,Empurany
agriculture,16.1,False,0,0,0.675,0.656,intra_employeur,07,Saint-Georges-les-Bains,Sarras
agriculture,23.0,False,0,0,0.675,0.671,intra_employeur,07,Saint-Georges-les-Bains,Saint-Julien-en-Saint-Alban
agriculture,39.0,False,0,0,0.675,0.656,intra_employeur,07,Saint-Georges-les-Bains,Saint-Sylvestre
agriculture,39.0,False,0,0,0.675,0.656,intra_employeur,07,Saint-Georges-les-Bains,Saint-Sylvestre
agriculture,39.0,False,0,0,0.675,0.656,intra_employeur,07,Saint-Georges-les-Bains,Saint-Sylvestre
agriculture,23.3,False,0,0,0.675,0.64,intra_employeur,07,Saint-Georges-les-Bains,Crestet
agriculture,23.3,False,0,0,0.675,0.64,intra_employeur,07,Saint-Georges-les-Bains,Crestet
agriculture,17.9,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Chanéac
agriculture,8.1,False,0,0,0.4,0.644,intra_employeur,07,Sainte-Eulalie,Saint-Pierre-de-Colombier
agriculture,8.6,False,0,0,0.4,0.636,intra_employeur,07,Sainte-Eulalie,Saint-Martin-de-Valamas
agriculture,16.0,False,0,0,0.4,0.663,intra_employeur,07,Sainte-Eulalie,Lespéron
agriculture,16.0,False,0,0,0.4,0.663,intra_employeur,07,Sainte-Eulalie,Lespéron
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,17.9,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Chanéac
agriculture,8.1,False,0,0,0.4,0.644,intra_employeur,07,Sainte-Eulalie,Saint-Pierre-de-Colombier
agriculture,8.6,False,0,0,0.4,0.636,intra_employeur,07,Sainte-Eulalie,Saint-Martin-de-Valamas
agriculture,16.0,False,0,0,0.4,0.663,intra_employeur,07,Sainte-Eulalie,Lespéron
agriculture,16.0,False,0,0,0.4,0.663,intra_employeur,07,Sainte-Eulalie,Lespéron
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,17.9,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Chanéac
agriculture,8.1,False,0,0,0.4,0.644,intra_employeur,07,Sainte-Eulalie,Saint-Pierre-de-Colombier
agriculture,8.6,False,0,0,0.4,0.636,intra_employeur,07,Sainte-Eulalie,Saint-Martin-de-Valamas
agriculture,16.0,False,0,0,0.4,0.663,intra_employeur,07,Sainte-Eulalie,Lespéron
agriculture,16.0,False,0,0,0.4,0.663,intra_employeur,07,Sainte-Eulalie,Lespéron
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,21.6,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Saint-Clément
agriculture,17.9,False,0,0,0.4,0.4,intra_employeur,07,Sainte-Eulalie,Chanéac
